DIM2,Kuu,DIM3,Näitaja,DIM4,Kahjukindlustusliik,DIM5,Kahjukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2012,2012,844.929,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2013,2013,1079.129,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2014,2014,1158.188,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2015,2015,1261.136,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2016,2016,1209.479,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,1,Kahjukindlustusandjad kokku,2017,2017,1301.73,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,6.45508,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,4.1,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,5.581,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,0.1,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,78.80306,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,165.4,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,150.894,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,304.325,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,331.67,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2015,2015,395.085,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2016,2016,512.872,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2017,2017,522.939,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,4,Codan Forsikring A/S Eesti,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,4,Codan Forsikring A/S Eesti,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,4,Codan Forsikring A/S Eesti,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,4,Codan Forsikring A/S Eesti,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,4,Codan Forsikring A/S Eesti,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,6,Eesti Liikluskindlustuse Fond,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2010,2010,325.3742,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2011,2011,348.2,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2012,2012,448.415,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2013,2013,412.831,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2014,2014,485.919,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2015,2015,574.074,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2016,2016,464.177,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,7,ERGO Insurance SE,2017,2017,448.471,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,10,Swedbank P&C Insurance AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2010,2010,87.49505,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2011,2011,147.8,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2012,2012,161.349,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2013,2013,278.289,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2014,2014,262.967,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2015,2015,256.953,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2016,2016,164.968,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,11,If P&C Insurance AS,2017,2017,258.673,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,12,AS Inges Kindlustus,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,13,Kredex Krediidikindlustus AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2010,2010,14.69968,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2011,2011,6.4,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2012,2012,39.741,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2013,2013,42.664,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2014,2014,45.02,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2015,2015,4.276,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2016,2016,35.148,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,16,Salva Kindlustuse AS,2017,2017,38.895,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2010,2010,47.42244,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2011,2011,48.3,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2012,2012,44.53,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2013,2013,35.439,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2014,2014,32.512,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2015,2015,30.748,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2016,2016,32.314,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,17,Seesam Insurance AS,2017,2017,32.752,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,18,AB Lietuvos draudimas Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,18,AB Lietuvos draudimas Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,18,AB Lietuvos draudimas Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,18,AB Lietuvos draudimas Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,18,AB Lietuvos draudimas Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,8,Muude sõidukite kindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2010,2010,1192.20789,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2011,2011,1415.7,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2012,2012,1479.521,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2013,2013,1578.7,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2014,2014,1557.306,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2015,2015,1396.113,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2016,2016,1551.729,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,1,Kahjukindlustusandjad kokku,2017,2017,1530.189,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,0.395,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,104.518,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,55.433,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2015,2015,5.21,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2016,2016,62.698,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,3,AAS BTA Baltic Insurance Company Eesti filiaal,2017,2017,74.926,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,4,Codan Forsikring A/S Eesti,2010,2010,268.23719,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,4,Codan Forsikring A/S Eesti,2011,2011,366.1,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,4,Codan Forsikring A/S Eesti,2012,2012,445.731,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,4,Codan Forsikring A/S Eesti,2013,2013,478.338,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,4,Codan Forsikring A/S Eesti,2014,2014,450.361,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2010,2010,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,6,Eesti Liikluskindlustuse Fond,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2010,2010,497.99957,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2011,2011,549,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2012,2012,503.458,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2013,2013,538.7,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2014,2014,537.631,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2015,2015,453.139,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2016,2016,535.571,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,9,Transporditavate kaupade kindlustus,7,ERGO Insurance SE,2017,2017,470.007,,
