DIM2,Kuu,DIM3,Näitaja,DIM4,Elukindlustusliik,DIM5,Elukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,413.294,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,634.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,722.916,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,1038.243,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,983.84,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,821.874,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,887.526,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,7,..tulumaksusoodustusega pensionikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,1066.285,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2010,2010,24176.94579,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2011,2011,27018.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2012,2012,20498.901,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2013,2013,19588.79,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2014,2014,20052.766,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2015,2015,22895.417,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2016,2016,29076.769,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2017,2017,27290.761,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,2,Ergo Elukindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2010,2010,4684.21254,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2011,2011,10144.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2012,2012,9025.629,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2013,2013,7128.229,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2014,2014,8202.417,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2015,2015,8429.438,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2016,2016,11802.938,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2017,2017,13004.045,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,14777.14008,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,12008.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,6811.916,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,7213.587,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,6735.533,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,7988.354,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,8018.286,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,4892.278,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,773.90615,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,980.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,1067.166,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,990.738,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,940.76,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,1478.003,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,1906.557,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,2345.308,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,3941.68701,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,3884.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,3594.19,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,4256.236,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,4174.056,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,4999.622,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,7348.988,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,7049.13,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,8,Investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2010,2010,2706.97787,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2011,2011,3347.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2012,2012,4460.179,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2013,2013,5800.129,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2014,2014,6043.537,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2015,2015,5726.42,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2016,2016,9923.448,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,1,Elukindlustusandjad kokku,2017,2017,12860.817,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,2,Ergo Elukindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2010,2010,815.89611,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2011,2011,1732.2,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2012,2012,3130.339,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2013,2013,3389.942,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2014,2014,3602.398,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2015,2015,3521.296,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2016,2016,4681.603,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,3,Swedbank Life Insurance SE,2017,2017,6539.88,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,1162.93636,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,661.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,355.559,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,644.659,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,494.815,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,384.874,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,692.941,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,744.459,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,402.64339,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,517.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,567.373,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,628.197,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,538.231,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,664.231,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,933.076,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,1205.752,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,325.50203,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,436.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,406.908,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,1137.331,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,1408.093,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,1156.019,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,3615.828,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,4370.726,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,9,..tulumaksusoodustusega investeerimisriskiga elukindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2010,2010,483.87509,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2011,2011,492.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2012,2012,596.87,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2013,2013,465.164,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2014,2014,515.958,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2015,2015,671.538,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2016,2016,990.754,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,1,Elukindlustusandjad kokku,2017,2017,1571.018,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,2,Ergo Elukindlustuse AS,2010,2010,115.93573,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2010,2010,105.13466,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2011,2011,130.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2012,2012,148.705,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2013,2013,103.574,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2014,2014,100.435,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2015,2015,242.549,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2016,2016,493.982,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,3,Swedbank Life Insurance SE,2017,2017,842.366,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,3.13167,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,1.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,1.778,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,3.838,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,2.433,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,18.485,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,26.692,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,42.066,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,52.98276,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,44.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,47.911,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,42.836,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,70.421,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,69.894,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,31.052,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,46.002,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,206.69027,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,204.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,249.818,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,219.13,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,231.532,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,208.074,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,307.11,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,280.694,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,111.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,148.658,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,95.786,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,111.137,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,132.536,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,131.918,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Lisakindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,359.89,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2015,2015,61,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,1,Elukindlustusandjad kokku,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,2,Ergo Elukindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2015,2015,0,,
